ID	X	Y
335	5.788650615	5.755626573
336	5.883978323	5.567025133
337	5.687462333	5.576271116
338	5.162862917	5.732632002
339	5.637720296	5.716028726
340	5.923688068	5.829341322
341	5.430699562	5.933681691
342	4.891200022	5.889151083
343	5.721212625	6.00095376
344	4.902639298	5.795100781
345	6.571687906	5.6878687
346	4.940423958	5.51366097
347	5.342630446	5.888028685
348	6.148108726	5.546796391
349	4.871586358	5.775906926
350	5.186028729	5.640666506
351	5.607162332	5.91529519
352	5.105149228	6.061285675
353	6.697587333	5.449225188
354	6.039596666	5.237194535
355	5.71116877	5.715623702
356	5.059701106	5.70857674
357	6.065345006	5.493637096
358	6.136526518	5.634640293
359	5.943275816	5.62401566
360	4.98774075	5.837373804
361	5.46262504	5.502690103
362	6.153491071	5.730995302
363	5.369399039	5.969251069
364	5.670849027	5.781180087
365	5.777692959	6.174028771
366	6.018964941	5.791957753
367	6.646626694	5.602066746
368	5.513964039	6.16425435
369	5.753736141	5.442890664
370	5.558890273	5.698968143
371	5.601386876	5.701830012
372	5.14156418	5.642475537
373	5.26104506	5.588506643
374	5.538844028	5.671470966
375	5.897442159	5.9753069
376	5.624950982	5.666534165
377	6.149778449	5.63533074
378	5.96486181	5.206113402
379	5.128727288	5.955911094
380	5.448115036	5.613708314
381	5.857323755	5.720861858
382	5.865268295	5.767160435
383	5.547016022	5.479764868
384	4.719760376	6.187689174
385	5.553279278	5.557768829
386	5.707714302	5.570241312
387	5.386120788	5.435346229
388	5.095599952	5.472501818
389	6.230464982	6.026754998
390	5.045762428	5.875299723
391	5.98244334	5.640914008
392	5.728156049	5.529352101
393	6.320015639	5.726986353
394	6.143523168	6.111561562
395	5.385564215	5.741253283
396	6.082498141	5.860612064
397	5.702378205	5.94081078
398	5.180256263	6.001028705
399	5.056751781	6.098854142
400	5.348048473	5.634202734
401	5.056598285	5.816799278
402	5.031807802	5.894217132
403	4.742672819	6.080306528
404	5.289867119	5.854728786
405	5.97652256	5.7533461
406	5.893523812	5.569717811
407	5.784237293	5.547009336
408	5.811265634	5.750214291
409	5.544948206	5.495326078
410	5.194877503	5.748568616
411	6.138481505	5.950825522
412	5.221307607	5.9020894
413	5.597769541	5.503889018
414	5.461988129	5.686214723
415	5.557928228	5.475866768
416	4.649978075	5.836433386
417	5.55375711	5.608012177
418	6.114451528	5.274818874
419	4.98009503	5.840871144
420	5.264843801	5.548318876
421	4.883014671	6.011082043
422	4.506115371	5.942139617
423	4.807648287	5.87404359
424	5.526049397	5.524927583
425	5.149407054	5.674184287
426	6.009363038	5.813253919
427	5.684249272	6.101157952
428	6.115324863	5.678359958
429	5.2069509	5.777051537
430	5.604404179	5.642155782
431	5.500963284	5.671503053
432	4.117319694	6.034703784
433	5.435385192	5.656460408
434	5.12406837	5.801738008
435	5.136967458	5.64410573
436	5.290672876	5.495798419
437	4.876692808	5.661526458
438	4.928614894	5.60616904
439	6.258537699	5.852411289
440	5.522148393	6.09445251
441	5.666212037	5.876759603
442	5.250030989	5.622812481
443	5.15846574	5.623021164
444	5.617078803	5.759479122
445	5.60868394	5.493035955
446	4.920209864	5.940151972
447	5.459458229	5.767803535
448	5.217491125	5.754034079
449	4.952457286	5.695333701
450	6.538877531	5.560608257
451	5.43031921	5.597544841
452	6.051417092	5.618425661
453	6.879417496	5.666180302
454	5.286101272	6.040692523
455	6.216989983	5.771666855
456	5.276091506	5.910708213
457	6.025015694	5.49547081
458	5.798345813	5.756263615
459	5.304739734	5.511722242
460	5.214533826	6.032708958
461	6.466477218	5.756052017
462	6.028054326	5.672400613
463	6.338640347	5.733386624
464	5.303256399	5.620904719
465	6.013867463	5.863601609
466	5.065147442	6.007909844
467	5.732045691	5.982866369
468	5.342351361	5.340270242
469	5.072079703	5.830573447
470	5.404445879	5.761201987
471	6.049846644	5.721520218
472	5.311032492	5.941938788
473	5.858040205	5.829433322
474	5.014945514	5.929311251
475	5.780110827	5.862834868
476	5.357436678	5.335251989
477	4.9882742	5.468979571
478	5.404316304	5.699175255
479	6.248702559	5.907988833
480	5.607700566	5.691016216
481	5.957577105	5.923705095
482	5.074096288	5.924047066
483	5.997753917	5.730783928
484	4.601465804	5.836108695
485	5.106026949	5.845339868
486	5.615620388	5.867732849
487	5.064687351	5.489808108
488	6.565669648	5.935512488
489	5.014220093	5.994377792
490	5.591275044	5.827317999
491	5.160503456	5.867656333
492	5.429646218	5.827423686
493	6.210850521	5.896076651
494	5.741458415	5.817732515
495	5.442532149	6.054760869
496	5.227072696	5.411599279
497	5.497877606	5.881557282
498	5.382185099	5.795870439
499	5.228068031	6.063775954
500	4.757822924	5.563782925
501	5.465480674	5.3833486
502	6.480358883	6.005804619
503	5.55826612	5.621490152
504	5.889540079	5.7114873
505	6.148747829	5.847136781
506	5.873362146	5.570116552
507	5.676626077	5.938591341
508	6.058459592	5.736752696
509	6.208075623	5.475206165
510	5.321211703	5.635672936
511	5.68861814	5.682659715
512	4.49799122	6.073978061
513	4.838282003	5.723175317
514	5.706745281	5.564576591
515	4.989770692	6.003560721
516	6.418448162	5.719395022
517	5.744509407	6.101559385
518	5.67337554	5.831673182
519	5.959965072	6.018192283
520	5.087766447	6.078436462
521	5.003744255	5.523051235
522	5.694100558	5.755017355
523	5.842606629	5.989513246
524	5.521340642	5.537814515
525	4.887860974	5.676486526
526	5.578356022	5.321756287
527	4.345079001	5.660538245
528	4.395695968	5.621515732
529	6.010581441	5.670521796
530	5.780732787	5.514816129
531	4.961874397	5.986499241
532	7.186959501	5.822495638
533	6.22400258	5.624318137
534	4.589829972	5.81916861
535	5.073733678	5.639027788
536	6.122481787	5.470716798
537	6.0282453	5.532188838
538	4.401297992	6.030387646
539	4.291023114	5.287766616
540	4.895760263	5.8125987
541	5.457085013	6.010726386
542	6.050280819	5.98402669
543	5.571134709	5.344946751
544	4.791262037	5.741156796
545	6.703487779	5.826251923
546	5.630583107	6.118651157
547	5.429345803	5.594074204
548	5.078661114	5.729503559
549	5.735421019	5.798854599
550	5.683651034	5.702810146
551	4.723906176	5.603517874
552	5.58004827	5.295831409
553	5.85402657	5.615688553
554	5.26558437	5.876187185
555	6.441799764	6.34694267
556	5.63076511	5.871473427
557	5.526073119	6.028613844
558	5.478312184	5.679159907
559	6.051785684	5.634572976
560	6.213439229	6.038676381
561	5.466461257	5.996370149
562	5.185385837	5.370324118
563	5.201111255	5.985590463
564	4.791629034	6.178143631
565	6.371555977	5.15736045
566	5.141008602	5.924241163
567	5.060461213	5.730849898
568	4.971284131	5.736936696
569	5.048043944	5.455910884
570	5.39923537	5.776579421
571	5.396277672	5.753268685
572	5.716886815	5.604938486
573	5.82705564	5.936292467
574	5.439302543	5.872040911
575	6.462166358	5.662083616
576	5.428196772	6.048335241
577	5.734313053	5.785609765
578	6.513277504	6.139797879
579	6.667252836	5.637364834
580	5.818727358	5.530322812
581	5.355503818	5.606596278
582	5.951344749	5.722033845
583	6.112326299	5.955617367
584	5.928699629	5.737506198
585	6.23447144	6.111302391
586	5.706567065	5.440859712
587	5.297513437	5.794217809
588	5.596174773	5.721459632
589	4.55251876	5.622780843
590	5.068519979	5.688747188
591	6.017175012	5.725092953
592	4.74313271	5.983284632
593	6.079480639	5.838908407
594	5.166913031	5.8797211
595	5.993420134	5.655805414
596	6.413107879	5.618427456
597	5.011625403	5.800696166
598	5.442363901	5.444883245
599	5.544150622	5.549544268
600	5.495895707	5.721852314
601	5.427141832	5.927111333
602	5.932423614	5.786472769
603	4.95552004	5.784498587
604	4.671405788	5.794403827
605	5.009486421	5.941644388
606	5.918346987	5.878520615
607	5.762056649	5.362755001
608	5.432987856	5.804511466
609	5.09612483	5.929039291
610	5.682695768	5.654404773
611	5.680087323	5.783934919
612	5.538509924	5.641596602
613	5.044830684	5.246474624
614	4.973586379	5.94909974
615	5.278243048	5.818097821
616	6.206167283	5.666706497
617	5.279993905	5.73934395
618	5.60032177	5.925936428
619	6.216789042	6.159975236
620	6.083761796	5.886764921
621	5.508347064	5.678376562
622	6.306485022	5.678647177
623	5.587848683	5.429084407
624	5.816156192	5.766820708
625	5.946450603	5.629874479
626	5.090758234	5.56879153
627	4.124719422	5.587778948
628	5.007753305	6.080398977
629	5.516042023	6.127379922
630	5.390541089	5.990619936
631	5.747079975	5.947674416
632	5.797166682	5.562641902
633	4.844217931	5.553085813
634	5.873292973	5.734625481
635	5.790315953	5.961760937
636	5.950237979	6.185436973
637	5.705214701	5.609339219
638	5.45240317	5.721636452
639	5.453755335	5.838230076
640	4.564082827	5.65535282
641	6.224904621	5.880596221
642	5.826867856	5.792455001
643	5.613568319	5.918689535
644	6.364179174	5.929052529
645	6.32768867	5.849651968
646	5.498585284	5.224388606
647	5.364070319	5.62202061
648	5.096779483	5.584727919
649	4.869720877	5.686402312
650	5.380808016	5.850088854
651	5.843005721	5.894682516
652	5.15789581	5.668371918
653	6.797995774	5.501619988
654	4.965176166	5.985786803
655	5.783867705	5.717436098
656	5.928909939	5.802014457
657	5.561288606	5.514900499
658	6.09694575	6.018554897
659	5.913756445	5.741487995
660	5.203467326	5.279151841
661	5.319541581	5.531521054
662	5.613964618	5.761250007
663	6.047849196	5.690040121
664	5.149588459	5.40787755
665	5.736285782	5.709488211
666	5.145535354	5.79758702
667	5.50196121	5.6509476
668	5.18966839	5.81737035
669	5.040364933	5.462132989
670	6.580308629	6.092072183
671	5.383299244	6.136975504
672	4.802343288	5.589250721
673	5.039318964	5.907187986
674	5.745426399	5.397582096
675	5.324015905	5.536196216
676	5.242333039	5.70600052
677	6.483680587	5.395273349
678	6.322184923	5.732015378
679	5.710536245	5.313642576
680	5.97079156	5.474159161
681	5.848783369	5.725152191
682	5.014975216	5.865804669
683	5.545029738	5.359056158
684	5.952387129	5.233340415
685	6.372546129	5.245432783
686	5.612875989	5.682518574
687	5.692174675	6.16273164
688	5.818978734	5.64129951
689	4.854408704	5.999452592
690	6.459997671	5.938316238
691	5.944336138	5.270193975
692	5.747372217	5.717125094
693	4.988551889	5.773120004
694	5.855161448	6.10715679
695	5.044272117	5.566237301
696	4.646550318	5.715225858
697	5.393143553	5.278940914
698	5.2559115	5.691564401
699	6.58513739	5.599522388
700	5.079440557	5.838437188
701	5.64999244	5.293062888
702	5.417758013	5.66656715
703	4.902516901	5.653997281
704	6.140890204	5.923724842
705	5.020716982	5.858835793
706	4.903863085	5.599357686
707	5.563149701	5.652385041
708	5.496164425	5.847736351
709	5.540078778	5.455925693
710	4.609924258	5.763232939
711	4.974950504	5.877567183
712	4.904017577	5.64817257
713	5.73719181	5.393099685
714	6.63238142	5.843609373
715	5.846140239	6.098833722
716	5.166499787	5.769750566
717	5.777277123	5.742762754
718	5.684138037	5.86792762
719	4.975013698	5.832555258
720	5.772935963	5.655645874
721	5.964307029	5.78570356
722	5.266038681	5.663948745
723	4.027834622	5.818092437
724	5.170561065	5.520119807
725	5.882309198	5.897798842
726	5.522978271	5.731355448
727	5.333817753	6.034815979
728	4.615066392	5.71440908
729	5.558930939	5.672509442
730	5.178148976	5.577694196
731	5.19693934	5.98425624
732	5.335951354	5.36819578
733	6.028545316	6.116552665
734	5.610077569	5.722404762
735	5.890781806	5.89419918
736	5.362327435	5.971765581
737	5.196482637	5.675305339
738	5.752644323	5.419854581
739	6.215035195	5.4873286
740	4.994834282	5.697946496
741	5.63892315	5.442926118
742	5.472730692	5.621832572
743	5.343729441	5.721721046
744	5.056673837	5.463462274
745	4.614755212	5.70237842
746	5.396755306	5.556437523
747	5.668739746	5.469241658
748	5.051705733	5.904204721
749	5.662416686	5.899772798
750	5.293005026	5.807192924
751	6.513506752	5.993248437
752	4.766738679	5.703934338
753	3.910764434	5.872987387
754	5.923109565	5.663020444
755	4.723957409	5.725120776
756	6.01923964	5.529484491
757	5.664222763	5.588066616
758	4.985407802	5.597006306
759	5.140895374	5.519084696
760	6.141880954	5.91387368
761	4.945558515	6.070675716
762	5.530895501	6.246755532
763	5.873568868	5.796875257
764	5.307327844	5.825321603
765	7.380525967	5.632934481
766	6.006670669	5.487116776
767	6.398000235	5.646942465
768	5.20485657	5.787335323
769	4.666832589	5.194220518
770	5.15904504	5.676670078
771	5.399674132	5.568634906
772	5.813647621	5.820332743
773	4.958925669	5.445106289
774	5.266205534	5.869489148
775	5.954376404	5.599181316
776	5.361708665	5.725577634
777	4.875039631	6.026809976
778	4.932495366	5.667697178
779	5.860677952	5.642026982
780	5.404253909	5.498209263
781	5.292020655	5.439943977
782	5.565301443	5.883731844
783	5.815354821	5.820805758
784	4.665703293	5.949205878
785	5.801182708	5.705340814
786	4.973507438	5.867195211
787	5.63293858	5.715450024
788	5.589509635	5.658446259
789	5.493283076	5.87243808
790	5.757410289	5.754651824
791	4.934092526	5.566899475
792	5.573266516	5.672796885
793	5.620099495	5.363741867
794	5.681697442	5.428990836
795	5.533448725	5.560074209
796	5.564470568	5.357662474
797	5.879359473	5.967245473
798	5.521472011	5.53608604
799	5.445899504	5.761894903
800	4.697788448	5.757050101
801	5.473842645	5.314550009
802	5.21170072	5.87204809
803	4.182121332	5.738860839
804	5.554845739	5.55916588
805	4.924570959	5.667349374
806	4.9313262	6.029481112
807	5.399552331	5.874128409
808	6.603125984	5.630349512
809	4.856193848	5.595377461
810	6.523951292	5.342977505
811	5.917065989	5.584642651
812	5.849676639	5.491578318
813	5.314204687	5.803439331
814	5.501953037	5.748359484
815	4.959063816	5.508452659
816	5.269714822	5.824604901
817	6.101606662	5.662518036
818	4.675258351	5.794166871
819	6.497299116	5.48624547
820	5.371030687	5.879408301
821	6.402488313	5.576897388
822	5.083484293	5.2978572
823	5.25218293	5.677262243
824	4.686134077	5.356785109
825	6.444314914	5.847029298
826	4.192754454	5.703938602
827	5.363507166	5.787568015
828	4.778814866	5.773836031
829	5.40236052	5.86933791
830	5.832859004	5.538031052
831	5.486269482	5.727455553
832	5.784607279	6.074165652
833	5.455543071	5.619230547
834	5.077525439	6.070245562
835	5.252532185	5.645542946
836	4.950659782	5.630580409
837	5.364840991	5.836971249
838	6.034592879	5.855200229
839	5.124376957	5.297555172
840	6.300637204	5.744079473
841	5.588668793	5.71356313
842	4.975234573	5.873720019
843	6.116021976	5.743054909
844	5.369522235	5.761869097
845	5.821463982	5.575952931
846	5.853757453	5.808289517
847	5.245060293	5.6302252
848	4.764913067	5.643293439
849	5.508799181	5.807809099
850	5.997188971	5.590807312
851	6.175110954	5.874095423
852	7.009504984	5.749633794
853	5.411898633	5.515396401
854	6.066500815	5.811072849
855	5.218003645	6.064427806
856	6.350594335	5.971956985
857	5.233976052	5.240635776
858	5.185312079	6.047265126
859	5.484794321	5.640507191
860	5.638245772	5.705832004
861	6.236897083	6.135854227
862	5.103006257	5.725843088
863	6.332565673	5.897261878
864	6.079314982	5.652182192
865	5.634517003	5.674141653
866	5.127398048	5.89687458
867	5.488252179	5.749016274
868	5.527191251	5.330848787
869	5.37713925	5.730647497
870	5.438744374	5.848063063
871	6.51790353	5.751891604
872	5.851072261	5.687946116
873	5.449291378	5.822363247
874	5.555831307	5.580890404
875	5.503130176	5.697959511
876	6.289972984	5.548280056
877	4.513923958	6.147794908
878	6.682384402	5.792062768
879	5.787127412	6.02216735
880	4.064943697	5.737720939
881	6.230460397	5.753084461
882	5.735440953	5.997247514
883	6.175408776	5.935547268
884	5.042566113	5.984473897
885	5.600240437	5.74107781
886	5.900728778	5.56732918
887	5.725875928	5.136387183
888	6.21856063	5.782502416
889	5.060528393	5.792991741
890	5.573406058	5.381393491
891	5.30187832	5.51412052
892	5.722386773	5.690854207
893	5.796494486	5.795820624
894	5.777042492	5.549562444
895	5.333563786	5.710495945
896	5.7101842	5.803438883
897	6.277607347	5.66306106
898	4.794512176	5.854154124
899	4.611321875	5.719269364
900	5.530632961	5.654797905
901	5.65869928	5.776551821
902	6.147879677	5.811557755
903	5.560253202	5.338670119
904	5.788833217	5.421813055
905	5.531730761	6.004775792
906	5.830194145	5.886694239
907	5.017026089	5.947993274
908	5.434316498	5.950963746
909	6.998121525	5.859924981
910	6.185904149	5.57146289
911	5.904816969	5.53229475
912	5.387316068	5.261822888
913	5.697928601	5.992301288
914	5.00835533	5.749978232
915	5.834949945	5.665788069
916	5.397656151	5.63244621
917	5.143866429	5.500142157
918	6.224417618	5.731434208
919	5.689174117	5.956747619
920	5.511558131	5.712830722
921	5.918815649	5.66377619
922	5.303545252	5.587363153
923	5.593569718	6.017274978
924	5.772644917	5.879565373
925	5.631625488	5.596041205
926	4.475125823	5.598295875
927	5.560685583	5.787403762
928	6.073546703	5.708131102
929	5.717351092	5.638903251
930	4.902709867	5.915777628
931	4.981627204	5.831300021
932	5.814188248	5.922948004
933	5.458092508	6.042595574
934	5.035274829	5.797429275
935	5.405103124	5.296603087
936	5.342292753	5.789214589
937	5.073059887	5.913948402
938	5.52948114	5.726952246
939	5.527433457	5.874715187
940	6.052677558	5.805521669
941	5.145495884	5.741416863
942	6.359560724	5.735732171
943	4.827867763	5.862735015
944	7.169578115	5.723800019
945	5.203789669	6.083744403
946	6.067563928	5.549471341
947	5.805388513	5.820084792
948	5.54932465	5.740377265
949	5.619001497	5.985701535
950	5.321050033	5.549439702
951	5.529786738	5.215181219
952	5.506938085	5.721143019
953	5.065104383	5.672591119
954	5.140453623	5.309017229
955	5.302263656	5.459782955
956	5.386083312	5.671214039
957	5.912236232	5.77509441
958	6.442154601	5.440061333
959	5.518434574	5.883126665
960	6.212413196	5.625775998
961	5.481345434	5.535417582
962	4.996004045	5.68499337
963	4.801924064	5.602633105
964	4.858750064	6.010399673
965	5.388139567	5.814291945
966	5.56903978	6.185524262
967	6.468208538	5.858036966
968	5.40089074	5.965172335
969	6.101310632	5.600673733
970	5.6398529	5.757381525
971	5.345792274	5.398088544
972	6.432430896	5.458875074
973	5.434018476	5.777487751
974	4.833747078	5.501565909
975	5.689486293	5.805429446
976	5.732190416	5.946483804
977	5.193465534	5.689084445
978	6.961467756	5.940293786
979	5.392726322	5.5531271
980	5.544709388	5.854549498
981	5.279932307	5.814474374
982	4.93388102	6.068828764
983	5.564327238	5.395185164
984	5.280653342	5.580865049
985	5.879953525	5.887415203
986	4.813073492	5.742049643
987	6.290940411	6.020815624
988	5.097228609	5.666822057
989	5.449505077	5.593204245
990	4.702705519	5.475076467
991	6.965337264	5.617040727
992	4.775893449	5.731333233
993	6.050301153	5.578226673
994	5.738520452	5.840833896
995	4.895572081	5.590920406
996	4.468668804	5.766058457
997	6.131972456	5.443387688
998	5.644981278	6.044942019
